"group","source","V1","V2"
"LEOPARD","Observed data (t1)",1.27990978524871,9.95752032625017
"LEOPARD","Observed data (t1)",1.72255682132553,7.19565237960028
"LEOPARD","Observed data (t1)",1.228510652092,9.01313913100288
"LEOPARD","Observed data (t1)",3.40606318092997,8.25016172305431
"LEOPARD","Observed data (t1)",2.54111456765369,9.76616632373612
"LEOPARD","Observed data (t1)",1.4268992315192,8.36404610207693
"LEOPARD","Observed data (t1)",2.1336998309317,8.71348042641273
"LEOPARD","Observed data (t1)",4.40612185500248,8.25238501491912
"LEOPARD","Observed data (t1)",0.524411474440168,9.83149623114019
"LEOPARD","Observed data (t1)",0.23317693483642,9.60839501570131
"LEOPARD","Observed data (t1)",4.38547393236999,7.64867243462415
"LEOPARD","Observed data (t1)",1.03751836082454,10.6452558447439
"LEOPARD","Observed data (t1)",3.52564342962031,9.65513577339235
"LEOPARD","Observed data (t1)",2.86383107531347,9.27155711349553
"LEOPARD","Observed data (t1)",3.62202999040826,8.05589647554362
"LEOPARD","Observed data (t1)",2.46498334901899,8.54533061871716
"LEOPARD","Observed data (t1)",0.00688743423563165,9.00406169375275
"LEOPARD","Observed data (t1)",3.27961811762915,10.0486357088272
"LEOPARD","Observed data (t1)",0.133307213743629,8.72619537192509
"LEOPARD","Observed data (t1)",4.12146449547534,7.60404657281834
"LEOPARD","Observed data (t1)",3.09670018570858,9.86437263740465
"LEOPARD","Observed data (t1)",1.87167510894757,9.44736936679116
"LEOPARD","Observed data (t1)",2.87317437613796,8.85936469828835
"LEOPARD","Observed data (t1)",3.68168520243803,7.51107581537665
"LEOPARD","Observed data (t1)",4.88409731337377,7.23650742771206
"LEOPARD","Observed data (t1)",4.74433384199015,8.29406991761693
"LEOPARD","Observed data (t1)",4.27033128560698,7.97900964657293
"LEOPARD","Observed data (t1)",0.749642270278059,8.43730465210538
"LEOPARD","Observed data (t1)",0.162894431024123,9.72180861562469
"LEOPARD","Observed data (t1)",2.21835385512459,7.41126862309958
"LEOPARD","Observed data (t1)",0.716091389998802,8.66602878861155
"LEOPARD","Observed data (t1)",3.18359425168577,9.32598746114084
"LEOPARD","Observed data (t1)",4.9162060868044,8.69605238684034
"LEOPARD","Observed data (t1)",2.23277745712369,9.1811913294249
"LEOPARD","Observed data (t1)",0.957389157087917,7.70695714054177
"LEOPARD","Observed data (t1)",0.307540522424613,10.5155354833741
"LEOPARD","Observed data (t1)",-0.022320208131631,9.73053760912252
"LEOPARD","Observed data (t1)",2.72081625150933,8.47475748464965
"LEOPARD","Observed data (t1)",0.823029160965793,10.5611306862369
"LEOPARD","Observed data (t1)",4.20616017637216,7.8043008911862
"LEOPARD","Observed data (t1)",1.76860234488927,8.6266530383807
"LEOPARD","Observed data (t1)",0.754931052340454,8.19633159126036
"LEOPARD","Observed data (t1)",0.799999233385625,8.27220693652967
"LEOPARD","Observed data (t1)",2.23669179342026,9.40645119075943
"LEOPARD","Observed data (t1)",2.22379365945767,7.48738884710682
"LEOPARD","Observed data (t1)",4.63564077868055,8.28283236891427
"LEOPARD","Observed data (t1)",1.94217853580468,8.75620355540557
"LEOPARD","Observed data (t1)",4.01966150565163,9.53031971908717
"LEOPARD","Observed data (t1)",3.52347671781128,6.91010313524319
"LEOPARD","Observed data (t1)",3.56561886871393,7.63551153041683
"LEOPARD","Observed data (t1)",2.14652583008891,9.61518349944127
"LEOPARD","Observed data (t1)",1.64482164681323,9.70285853158988
"LEOPARD","Observed data (t1)",1.28310679447412,10.1204640566663
"LEOPARD","Observed data (t1)",3.53181091514163,7.31646920751506
"LEOPARD","Observed data (t1)",2.32279695501984,9.6711534551362
"LEOPARD","Observed data (t1)",4.23886176615469,8.12420849869792
"LEOPARD","Observed data (t1)",4.02791007220109,7.94479578974689
"LEOPARD","Observed data (t1)",0.87597884014842,10.5994783111355
"LEOPARD","Observed data (t1)",2.44608270249359,10.3855877161136
"LEOPARD","Observed data (t1)",1.81881857453112,8.11102000560382
"LEOPARD","Observed data (t1)",2.45799193013342,7.75700278491037
"LEOPARD","Observed data (t1)",4.09956358740325,8.668435366149
"LEOPARD","Observed data (t1)",0.474938287760703,8.2088813033306
"LEOPARD","Observed data (t1)",4.76534854006437,8.05914756301186
"LEOPARD","Observed data (t1)",2.1365105848203,8.1910669483844
"LEOPARD","Observed data (t1)",2.73656904566868,7.56950199868503
"LEOPARD","Observed data (t1)",1.34512148162329,10.5647128227699
"LEOPARD","Observed data (t1)",3.97344921463604,7.4745928428808
"LEOPARD","Observed data (t1)",1.41950980233597,7.63407295640181
"LEOPARD","Observed data (t1)",0.818777726253754,8.23128135026716
"LEOPARD","Observed data (t1)",1.64941597659988,8.85951721765148
"LEOPARD","Observed data (t1)",1.05812868835984,9.65147451272982
"LEOPARD","Observed data (t1)",1.62377785917458,8.85516455669368
"LEOPARD","Observed data (t1)",1.04125592829609,10.0945376398605
"LEOPARD","Observed data (t1)",2.20101320679344,9.23426460693481
"LEOPARD","Observed data (t1)",2.99797665171714,7.89221994087802
"LEOPARD","Observed data (t1)",4.24514856237335,7.18372446770888
"LEOPARD","Observed data (t1)",2.45107245256517,10.0619562919006
"LEOPARD","Observed data (t1)",4.39505791744801,8.8173021372545
"LEOPARD","Observed data (t1)",2.42257295851644,8.06405583374133
"LEOPARD","Observed data (t1)",2.1481571040348,10.2505338904106
"LEOPARD","Observed data (t1)",2.08465509116415,7.55747167956043
"LEOPARD","Observed data (t1)",4.72846529090098,8.37539760833455
"LEOPARD","Observed data (t1)",1.58099802745099,7.62748473751521
"LEOPARD","Observed data (t1)",1.28149743627342,9.06973782434256
"LEOPARD","Observed data (t1)",0.879444117254302,10.0958168688249
"LEOPARD","Observed data (t1)",3.60398847354951,9.20854597286099
"LEOPARD","Observed data (t1)",1.1511332265549,10.6478381319837
"LEOPARD","Observed data (t1)",0.683965113558228,8.14090455268242
"LEOPARD","Observed data (t1)",-0.129290355229103,8.65161212733348
"LEOPARD","Observed data (t1)",0.335310330558117,10.562922599437
"LEOPARD","Observed data (t1)",4.44721788789583,8.81456646557435
"LEOPARD","Observed data (t1)",1.06111635369471,7.8021031199261
"LEOPARD","Observed data (t1)",2.64493507082825,8.16847309988944
"LEOPARD","Observed data (t1)",4.13373344017387,7.70949132736139
"LEOPARD","Observed data (t1)",1.22897644647159,9.03874927679141
"LEOPARD","Observed data (t1)",0.067093442886031,9.6973159512564
"LEOPARD","Observed data (t1)",2.74611282298373,8.26258329562241
"LEOPARD","Observed data (t1)",1.40878718563009,9.06632506163133
"LEOPARD","Observed data (t1)",2.5474099019213,7.80533283230617
"LEOPARD","Observed data (t1)",3.88487506887521,8.58000039487767
"LEOPARD","Observed data (t1)",2.93590242981003,7.98032031788768
"LEOPARD","Observed data (t1)",1.1191882999261,9.67173228740213
"LEOPARD","Observed data (t1)",3.80952534112987,8.57701141964481
"LEOPARD","Observed data (t1)",1.2386125850448,10.1572885586054
"LEOPARD","Observed data (t1)",1.2023806041413,10.4158568219459
"LEOPARD","Observed data (t1)",2.87177311637177,10.2784620733815
"LEOPARD","Observed data (t1)",1.51011095237073,10.6522170472262
"LEOPARD","Observed data (t1)",3.73814087535969,9.14477678102455
"LEOPARD","Observed data (t1)",0.807362366211038,9.79507114198309
"LEOPARD","Observed data (t1)",2.07391726671801,8.20289171726038
"LEOPARD","Observed data (t1)",1.31712292775614,8.85970822776487
"LEOPARD","Observed data (t1)",3.79630555827359,8.60526060228414
"LEOPARD","Observed data (t1)",2.65235262081491,9.81747788077878
"LEOPARD","Observed data (t1)",0.852716981240533,8.95038132694449
"LEOPARD","Observed data (t1)",2.06888046665505,9.80180178713262
"LEOPARD","Observed data (t2)",-1.23930753209272,-9.64681019300663
"LEOPARD","Observed data (t2)",-1.05578208701533,-7.82222598221064
"LEOPARD","Observed data (t2)",-3.78977744320955,-9.46531785844225
"LEOPARD","Observed data (t2)",-3.2360274996225,-9.76895071727864
"LEOPARD","Observed data (t2)",-1.37961157132459,-6.11079057668714
"LEOPARD","Observed data (t2)",-3.19474964741051,-9.2496912180842
"LEOPARD","Observed data (t2)",-1.70737070956092,-7.3111399671757
"LEOPARD","Observed data (t2)",-3.73261314974248,-8.80495020235795
"LEOPARD","Observed data (t2)",-3.67053829989181,-8.78593421758235
"LEOPARD","Observed data (t2)",-1.31031176697196,-8.15002867024735
"LEOPARD","Observed data (t2)",-2.35719815192076,-11.6135000587138
"LEOPARD","Observed data (t2)",-1.09269684372807,-7.8971624823023
"LEOPARD","Observed data (t2)",-1.28689000504696,-6.1111150780031
"LEOPARD","Observed data (t2)",-2.59706134617017,-6.79563319911987
"LEOPARD","Observed data (t2)",-2.33456392694654,-6.34783726463018
"LEOPARD","Observed data (t2)",-3.19977640800782,-7.50296554257703
"LEOPARD","Observed data (t2)",-2.12015638106839,-8.75598307820683
"LEOPARD","Observed data (t2)",-3.68175165175622,-8.9988456060081
"LEOPARD","Observed data (t2)",-1.92626143622246,-6.73323317454696
"LEOPARD","Observed data (t2)",-1.25552404490857,-6.88020969495613
"LEOPARD","Observed data (t2)",-0.958446812603613,-7.1461355956949
"LEOPARD","Observed data (t2)",-1.07209870432708,-7.2774978106772
"LEOPARD","Observed data (t2)",-2.90356787153115,-11.5893915367621
"LEOPARD","Observed data (t2)",-1.23239631364005,-7.85804390618478
"LEOPARD","Observed data (t2)",-1.60504755010896,-10.6557146249303
"LEOPARD","Observed data (t2)",-1.23583378047327,-7.95611857594057
"LEOPARD","Observed data (t2)",-2.94652071791808,-8.74494840160827
"LEOPARD","Observed data (t2)",-2.75031847075487,-9.47156765766332
"LEOPARD","Observed data (t2)",-1.20360267637587,-6.58371264125058
"LEOPARD","Observed data (t2)",-2.70807711446966,-9.35469921707406
"LEOPARD","Observed data (t2)",-2.43432855633923,-8.81985514829944
"LEOPARD","Observed data (t2)",-3.56185981369628,-9.19509812512856
"LEOPARD","Observed data (t2)",-2.61695432607713,-10.0417203447786
"LEOPARD","Observed data (t2)",-1.9599192546852,-11.180314547105
"LEOPARD","Observed data (t2)",-2.22970619684262,-9.80018928836502
"LEOPARD","Observed data (t2)",-1.76895214333218,-6.21533615281298
"LEOPARD","Observed data (t2)",-1.67318180434366,-10.4917194804734
"LEOPARD","Observed data (t2)",-1.21485436895913,-6.95344991965552
"LEOPARD","Observed data (t2)",-2.95004260464427,-11.5406654797263
"LEOPARD","Observed data (t2)",-3.76183467509033,-9.02108942837231
"LEOPARD","Observed data (t2)",-2.01998666569843,-11.1014189254292
"LEOPARD","Observed data (t2)",-3.76417037403967,-9.01180969895166
"LEOPARD","Observed data (t2)",-3.64775840244098,-9.29966138849248
"LEOPARD","Observed data (t2)",-3.82181386383498,-9.97651461385749
"LEOPARD","Observed data (t2)",-2.68675465931257,-6.76654563271112
"LEOPARD","Observed data (t2)",-2.06430928520611,-7.64422132275353
"LEOPARD","Observed data (t2)",-1.92643296651916,-6.0665006447383
"LEOPARD","Observed data (t2)",-3.18698263990905,-10.8250534944554
"LEOPARD","Observed data (t2)",-1.71681808855783,-9.73790764460739
"LEOPARD","Observed data (t2)",-1.4594749684561,-6.16044099151028
"LEOPARD","Observed data (t2)",-0.941437920183539,-7.99600530418489
"LEOPARD","Observed data (t2)",-1.98470960301374,-9.70261121500663
"LEOPARD","Observed data (t2)",-1.39395920007082,-6.33369455272978
"LEOPARD","Observed data (t2)",-2.3834531909944,-10.1068459177167
"LEOPARD","Observed data (t2)",-1.16331618482477,-8.9607329787504
"LEOPARD","Observed data (t2)",-3.64669651395374,-9.55808910881083
"LEOPARD","Observed data (t2)",-1.82965966984287,-11.3778406610211
"LEOPARD","Observed data (t2)",-1.43295127940385,-6.39209530145761
"LEOPARD","Observed data (t2)",-2.03368449659056,-11.3339999535167
"LEOPARD","Observed data (t2)",-2.92483841180251,-8.51189958894801
"LEOPARD","Observed data (t2)",-2.37234970172754,-6.51301655908053
"LEOPARD","Observed data (t2)",-2.22074829512422,-6.82457848060747
"LEOPARD","Observed data (t2)",-2.70653258383988,-9.22449250088473
"LEOPARD","Observed data (t2)",-1.85824542408766,-6.22083979050622
"LEOPARD","Observed data (t2)",-1.09693207179846,-9.25589604649758
"LEOPARD","Observed data (t2)",-1.52300523111321,-9.74927199406208
"LEOPARD","Observed data (t2)",-1.15800792932641,-7.63209021469639
"LEOPARD","Observed data (t2)",-2.43231614055077,-10.7046597181156
"LEOPARD","Observed data (t2)",-1.1545636841833,-8.25583442758243
"LEOPARD","Observed data (t2)",-3.62437422157328,-9.77928679269312
"LEOPARD","Observed data (t2)",-3.42793108319851,-9.39360805890294
"LEOPARD","Observed data (t2)",-2.31144289876089,-8.4504286263401
"LEOPARD","Observed data (t2)",-1.07157019238722,-6.61726052778692
"LEOPARD","Observed data (t2)",-1.86806852804139,-6.19476584859772
"LEOPARD","Observed data (t2)",-1.24028438202324,-9.70217539219338
"LEOPARD","Observed data (t2)",-2.68850038739596,-7.01511519922811
"LEOPARD","Observed data (t2)",-1.02374700489748,-8.87869366342049
"LEOPARD","Observed data (t2)",-2.60219704762284,-11.669520134612
"LEOPARD","Observed data (t2)",-2.07334802449398,-8.74786721654151
"LEOPARD","Observed data (t2)",-1.17629868911507,-7.66432907510192
"LEOPARD","Observed data (t2)",-2.27964973933714,-9.59074168346324
"LEOPARD","Observed data (t2)",-1.34930458852401,-6.33443157289249
"LEOPARD","Observed data (t2)",-3.00923192910457,-7.42449628880888
"LEOPARD","Observed data (t2)",-3.71495756468285,-9.42205039032002
"LEOPARD","Observed data (t2)",-1.83204457200675,-5.96965285059142
"LEOPARD","Observed data (t2)",-1.26608596440339,-8.02057075703569
"LEOPARD","Observed data (t2)",-1.32167140625544,-6.15517186150108
"LEOPARD","Observed data (t2)",-1.801822463591,-6.22000875727622
"LEOPARD","Observed data (t2)",-2.43514448512459,-10.2230366702305
"LEOPARD","Observed data (t2)",-1.53341180078743,-6.56077392780155
"LEOPARD","Observed data (t2)",-0.967662609251363,-8.76788618522504
"LEOPARD","Observed data (t2)",-2.06221784349222,-11.0962554184397
"LEOPARD","Observed data (t2)",-2.75676030034032,-7.28468039819554
"LEOPARD","Observed data (t2)",-3.39534340115076,-9.48854081588164
"LEOPARD","Observed data (t2)",-2.37649101630476,-7.98758886148146
"LEOPARD","Observed data (t2)",-1.85753993439678,-6.68063641184821
"LEOPARD","Observed data (t2)",-1.58638296128639,-9.41712815664971
"LEOPARD","Observed data (t2)",-1.30164401268992,-8.16735683274985
"LEOPARD","Observed data (t2)",-1.34150403026814,-7.49760355580254
"LEOPARD","Observed data (t2)",-3.35537638666903,-9.35324968156913
"LEOPARD","Observed data (t2)",-2.60203836184551,-11.5941127224061
"LEOPARD","Observed data (t2)",-2.03674425990053,-6.78971287332346
"LEOPARD","Observed data (t2)",-3.66616555974648,-9.03575763885401
"LEOPARD","Observed data (t2)",-3.27418111412209,-8.2755409543578
"LEOPARD","Observed data (t2)",-3.16857322007546,-8.84799424628664
"LEOPARD","Observed data (t2)",-1.00678146719128,-7.43162081291411
"LEOPARD","Observed data (t2)",-3.54533317124856,-9.6785651047651
"LEOPARD","Observed data (t2)",-1.54405692231048,-9.99594399734151
"LEOPARD","Observed data (t2)",-2.87970301187749,-10.2350634223786
"LEOPARD","Observed data (t2)",-1.84703477863016,-8.51648785928322
"LEOPARD","Observed data (t2)",-2.25393204690616,-11.2326640334639
"LEOPARD","Observed data (t2)",-3.13812568776823,-8.65080340767295
"LEOPARD","Observed data (t2)",-2.92717650629877,-10.7429325814639
"LEOPARD","Observed data (t2)",-2.83573554028041,-11.659537179916
"LEOPARD","Observed data (t2)",-3.11615736329024,-10.5550194737807
"LEOPARD","Observed data (t2)",-3.09414134826253,-7.7102568354454
"LEOPARD","Observed data (t2)",-1.34234833367681,-9.58997630075886
"LEOPARD","Observed data (t2)",-3.4482002374,-10.6640587066911
"LEOPARD","Observed data (t2)",-1.18317006859678,-6.90983260783113
"LEOPARD","Observed data (t2)",-2.70086064890662,-9.6550133207893
"LEOPARD","Observed data (t2)",-1.23526438029986,-6.59305685266434
"LEOPARD","Observed data (t2)",-2.72254605961059,-11.7141750366328
"LEOPARD","Observed data (t2)",-1.20312417973301,-6.78173156360406
"LEOPARD","Observed data (t2)",-2.7081796494397,-7.98713273692403
"LEOPARD","Observed data (t2)",-3.13154764613958,-11.375529433771
"LEOPARD","Observed data (t2)",-2.31710498122865,-6.46655683077816
"LEOPARD","Observed data (t2)",-2.47477440813765,-9.64132590895017
"LEOPARD","Observed data (t2)",-1.72169309232616,-6.54471075605722
"LEOPARD","Observed data (t2)",-0.850602246044723,-8.53440084751312
"LEOPARD","Observed data (t2)",-3.36994883213874,-10.4964526459389
"LEOPARD","Observed data (t2)",-1.32567164711219,-6.90345180647534
"LEOPARD","Observed data (t2)",-3.04849729375687,-9.32856927751904
"LEOPARD","Observed data (t2)",-1.76817001574517,-10.6135338561747
"LEOPARD","Observed data (t2)",-2.68820319798472,-10.0681873189779
"LEOPARD","Observed data (t2)",-1.74973470237079,-11.2229789431683
"LEOPARD","Observed data (t2)",-1.34759461440255,-6.27428466355746
"LEOPARD","Observed data (t2)",-3.61485127643064,-9.07471546771365
"LEOPARD","Observed data (t2)",-3.25219458227971,-8.23984642028427
"LEOPARD","Observed data (t2)",-3.1624252823423,-10.6622777128768
"LEOPARD","Observed data (t2)",-3.77065027752754,-8.95798512542774
"LEOPARD","Observed data (t2)",-3.31651421144286,-8.4965839762591
"LEOPARD","Observed data (t2)",-1.69868145562997,-10.6223687970555
"LEOPARD","Observed data (t2)",-2.60624353192357,-6.54249954124827
"LEOPARD","Observed data (t2)",-2.53697130018726,-10.820504646089
"LEOPARD","Observed data (t2)",-1.6290632056638,-8.06693120491147
"LEOPARD","Observed data (t2)",-1.23672647320957,-7.82536083622177
"LEOPARD","Observed data (t2)",-2.86658973468769,-8.66561015997644
"LEOPARD","Observed data (t2)",-3.64188374862615,-9.14152491190743
"LEOPARD","Observed data (t2)",-2.4957821512724,-11.5458756579788
"LEOPARD","Observed data (t2)",-2.03128905612014,-8.41932586939429
"LEOPARD","Observed data (t2)",-2.54269246295325,-7.40432402268142
"LEOPARD","Observed data (t2)",-1.7391600207722,-9.86992317976423
"LEOPARD","Observed data (t2)",-1.48071929495408,-7.63343928870773
"LEOPARD","Observed data (t2)",-3.32176792103902,-8.62522248293625
"LEOPARD","Observed data (t2)",-2.78139570729241,-11.1827844679978
"LEOPARD","Observed data (t2)",-2.48690991060637,-7.77116013372685
"LEOPARD","Observed data (t2)",-2.62171513395446,-6.83156083352252
"LEOPARD","Observed data (t2)",-3.40261007012047,-10.0795157752354
"LEOPARD","Observed data (t2)",-1.19536407028573,-6.69298204572228
"LEOPARD","Observed data (t2)",-3.23635529930254,-9.89700949488755
"LEOPARD","Observed data (t2)",-2.57212892187164,-6.6825536892824
"LEOPARD","Observed data (t2)",-1.13848868043513,-7.80522565310299
"LEOPARD","Observed data (t2)",-1.11277115337533,-8.06572765486646
"LEOPARD","Observed data (t2)",-1.43209116745875,-6.42047484400939
"LEOPARD","Observed data (t2)",-3.45870441986361,-8.48006167843693
"LEOPARD","Observed data (t2)",-2.04527255405722,-8.51879994127293
"LEOPARD","Observed data (t2)",-1.58998549522078,-8.44573745233881
"LEOPARD","Observed data (t2)",-1.89380865991344,-10.9136252978617
"LEOPARD","Observed data (t2)",-3.66496778898503,-9.49234964762453
"LEOPARD","Observed data (t2)",-1.84052521512533,-10.886371095443
"LEOPARD","Observed data (t2)",-3.73279049590445,-9.34739293034868
"LEOPARD","Observed data (t2)",-1.96064230954314,-7.9771501190554
"LEOPARD","Observed data (t2)",-2.47865183106521,-11.4757031427551
"LEOPARD","Observed data (t2)",-2.58386703159785,-11.7904145773521
"LEOPARD","Observed data (t2)",-1.34261176073156,-9.73499639339024
"LEOPARD","Observed data (t2)",-1.08411490998547,-8.10059626914111
"LEOPARD","Observed data (t2)",-2.72093924726965,-11.1923231657782
"LEOPARD","Observed data (t2)",-3.01433583494573,-7.40591448989817
"LEOPARD","Observed data (t2)",-1.09769674493108,-8.94671957459222
"LEOPARD","Observed data (t2)",-3.72410323173524,-9.12833258613597
"LEOPARD","Observed data (t2)",-1.61029360931476,-6.12150794729645
"LEOPARD","Observed data (t2)",-1.81368279662641,-10.0498635302767
"LEOPARD","Observed data (t2)",-3.43024826707217,-9.52303336949042
"LEOPARD","Observed data (t2)",-3.01885985189726,-10.846752597681
"LEOPARD","Observed data (t2)",-1.17543957272941,-6.61688934921922
"LEOPARD","Observed data (t2)",-1.41686604832288,-6.93976957986512
"LEOPARD","Observed data (t2)",-1.57797043694186,-10.1442476882265
"LEOPARD","Observed data (t2)",-1.57710560503829,-6.55273930417702
"LEOPARD","Observed data (t2)",-1.87683197061661,-6.02894707880598
"LEOPARD","Observed data (t2)",-2.358815918159,-10.5388493645083
"LEOPARD","Observed data (t2)",-1.69527883757378,-6.9098851740034
"LEOPARD","Observed data (t2)",-3.52205148125015,-9.87281171612042
"LEOPARD","Observed data (t2)",-3.0306206785392,-8.17598037535732
"LEOPARD","Observed data (t2)",-3.61978213865002,-9.56085106979835
"LEOPARD","Observed data (t2)",-3.56755831963545,-9.68677227525493
"LEOPARD","Observed data (t2)",-1.61583863618388,-6.99810437144443
"LEOPARD","Observed data (t2)",-3.54829911821288,-9.40162915372179
"LEOPARD","Observed data (t2)",-3.44030343009495,-9.22135606990568
"LEOPARD","Observed data (t2)",-1.70766181239885,-6.22734787171614
