"Data_source","x","y","dsid","type","AUROC_label"
"LM",0.751,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.747,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.761,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.762,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.763,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.764,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.752,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.753,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.754,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.755,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.756,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.757,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.758,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.759,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.76,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.773,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.774,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.775,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.776,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.777,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.778,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.779,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.78,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.781,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.782,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.783,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.784,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.785,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.786,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.787,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.788,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.789,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.79,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.791,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.792,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.793,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.794,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.795,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.796,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.797,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.798,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.799,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.8,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.801,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.802,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.803,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.765,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.766,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.767,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.768,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.769,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.769230769230769,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.77,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.771,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.772,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0,0,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0,0.0333333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0,0.0666666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0,0.1,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0,0.133333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0,0.166666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0,0.2,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.001,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.002,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.003,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.004,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.005,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.006,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.007,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.008,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.009,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.01,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.011,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.012,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.013,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.014,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.015,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.016,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.017,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.018,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.019,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.02,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.021,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.022,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.023,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.024,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.025,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.026,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.027,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.028,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.029,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.03,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.031,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.032,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.033,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.034,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.035,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.036,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.037,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.038,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.039,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.04,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.041,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.042,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.043,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.044,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.045,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.046,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.047,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.048,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.049,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.05,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.051,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.052,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.053,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.054,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.055,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.056,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.057,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.058,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.059,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.06,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.061,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.062,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.063,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.064,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.065,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.066,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.067,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.068,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.069,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.07,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.071,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.0720000000000001,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.0730000000000001,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.0740000000000001,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.0750000000000001,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.0760000000000001,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.0769230769230769,0.233333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.0769230769230769,0.266666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.0769230769230769,0.3,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.0769230769230769,0.333333333333333,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.0769230769230769,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.077,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.078,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.079,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.08,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.081,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.082,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.083,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.084,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.085,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.086,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.087,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.088,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.089,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.09,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.091,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.092,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.093,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.094,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.095,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.096,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.097,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.098,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.099,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.1,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.101,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.102,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.103,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.104,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.105,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.106,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.107,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.108,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.109,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.11,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.111,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.112,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.113,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.114,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.115,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.116,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.117,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.118,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.119,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.12,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.121,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.122,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.123,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.124,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.125,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.126,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.127,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.128,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.129,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.13,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.131,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.132,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.133,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.134,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.135,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.136,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.137,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.138,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.139,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.14,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.141,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.142,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.143,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.144,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.145,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.146,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.147,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.148,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.149,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.15,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.151,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.152,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.153,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.153846153846154,0.366666666666667,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.153846153846154,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.154,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.155,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.156,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.157,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.158,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.159,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.16,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.161,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.162,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.163,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.164,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.165,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.166,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.167,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.168,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.169,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.17,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.171,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.172,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.173,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.174,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.175,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.176,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.177,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.178,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.179,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.18,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.181,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.182,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.183,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.184,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.185,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.186,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.187,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.188,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.189,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.19,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.191,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.192,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.193,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.194,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.195,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.196,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.197,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.198,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.199,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.2,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.201,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.202,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.203,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.204,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.205,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.206,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.207,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.208,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.209,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.21,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.211,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.212,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
"LM",0.213,0.4,"1","Receiver Operating Characteristic Cruve","LM (AUROC=0.759)"
